player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,matches,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Amadou Diawara,gn GUI,MF,Roma,24-093,1997,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/players/bf309d24/matchlogs/2021-2022/summary/Amadou-Diawara-Match-Logs,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,11.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brahim Díaz,es ESP,MF,Milan,22-076,1999,7.0,6.0,481.0,3.0,1.0,0.0,0.0,2.0,0.0,0.56,0.19,0.75,0.56,0.75,2.2,2.2,0.6,0.42,0.1,0.52,0.42,0.52,/en/players/407feb71/matchlogs/2021-2022/summary/Brahim-Diaz-Match-Logs,5.3,12.0,4.0,0.0,33.3,2.25,0.75,0.25,0.75,0.19,0.8,0.8,205.0,233.0,88.0,3572.0,839.0,99.0,108.0,91.7,79.0,85.0,92.9,23.0,33.0,69.7,0.4,7.0,20.0,9.0,0.0,26.0,225.0,8.0,1.0,0.0,30.0,5.0,3.0,2.0,0.0,0.0,0.0,198.0,18.0,17.0,70.0,158.0,4.0,0.0,0.0,2.0,0.0,6.0,3.0,18.0,3.37,14.0,1.0,1.0,1.0,0.0,3.0,0.56,2.0,0.0,0.0,1.0,0.0,0.0,8.0,7.0,2.0,5.0,1.0,2.0,4.0,50.0,2.0,81.0,28.0,34.6,6.0,45.0,30.0,4.0,1.0,0.0,3.0,3.0,1.0,0.0,298.0,2.0,17.0,181.0,131.0,18.0,290.0,10.0,25.0,40.0,12.0,0.0,248.0,1454.0,803.0,38.0,16.0,1.0,288.0,235.0,81.6,12.0,8.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,38.0,1.0,15.0,6.3
Mitchell Dijks,nl NED,DF,Bologna,28-251,1993,2.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,/en/players/0a3065c8/matchlogs/2021-2022/summary/Mitchell-Dijks-Match-Logs,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,83.9,348.0,137.0,19.0,21.0,90.5,5.0,6.0,83.3,2.0,4.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,7.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,5.0,5.0,19.0,3.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,3.91,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,66.7,1.0,8.0,1.0,12.5,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,1.0,7.0,15.0,15.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,20.0,130.0,91.0,3.0,0.0,0.0,22.0,21.0,95.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Federico Dimarco,it ITA,DF,Inter,23-342,1997,8.0,3.0,370.0,1.0,2.0,0.0,1.0,0.0,0.0,0.24,0.49,0.73,0.24,0.73,1.5,0.7,1.8,0.36,0.43,0.79,0.18,0.61,/en/players/970b8574/matchlogs/2021-2022/summary/Federico-Dimarco-Match-Logs,4.1,9.0,5.0,1.0,55.6,2.19,1.22,0.11,0.2,0.08,-0.5,0.3,181.0,245.0,73.9,3473.0,1185.0,82.0,86.0,95.3,68.0,83.0,81.9,25.0,56.0,44.6,0.2,14.0,9.0,6.0,3.0,22.0,190.0,55.0,10.0,0.0,27.0,16.0,13.0,20.0,9.0,9.0,1.0,123.0,55.0,67.0,197.0,21.0,2.0,25.0,0.0,1.0,5.0,6.0,16.0,20.0,4.86,9.0,8.0,0.0,2.0,0.0,2.0,0.49,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,1.0,4.0,25.0,3.0,45.0,8.0,17.8,13.0,15.0,17.0,7.0,0.0,0.0,7.0,5.0,8.0,0.0,290.0,13.0,81.0,116.0,114.0,13.0,235.0,1.0,3.0,33.3,1.0,0.0,168.0,882.0,519.0,23.0,8.0,1.0,200.0,176.0,88.0,3.0,1.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,30.0,1.0,5.0,16.7
Koffi Djidji,ci CIV,DF,Torino,28-322,1992,6.0,6.0,481.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.02,0.0,0.02,0.02,0.02,/en/players/933d3b51/matchlogs/2021-2022/summary/Koffi-Djidji-Match-Logs,5.3,2.0,1.0,0.0,50.0,0.37,0.19,0.0,0.0,0.06,-0.1,-0.1,187.0,223.0,83.9,4131.0,1040.0,46.0,56.0,82.1,103.0,109.0,94.5,35.0,52.0,67.3,0.0,0.0,12.0,1.0,0.0,18.0,215.0,8.0,5.0,0.0,23.0,7.0,4.0,0.0,0.0,0.0,0.0,167.0,19.0,37.0,11.0,194.0,7.0,3.0,2.0,2.0,7.0,4.0,1.0,5.0,0.94,5.0,0.0,0.0,0.0,0.0,2.0,0.37,2.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,6.0,0.0,2.0,2.0,100.0,0.0,76.0,23.0,30.3,28.0,45.0,3.0,9.0,1.0,0.0,8.0,16.0,30.0,0.0,288.0,26.0,119.0,154.0,29.0,2.0,280.0,1.0,1.0,100.0,1.0,0.0,159.0,634.0,262.0,10.0,2.0,0.0,159.0,155.0,97.5,2.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,53.0,17.0,8.0,68.0
Berat Djimsiti,al ALB,DF,Atalanta,28-241,1993,7.0,5.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.02,0.02,0.04,0.02,0.04,/en/players/6eee05f1/matchlogs/2021-2022/summary/Berat-Djimsiti-Match-Logs,5.8,2.0,1.0,0.0,50.0,0.34,0.17,0.0,0.0,0.05,-0.1,-0.1,264.0,318.0,83.0,4980.0,1749.0,114.0,125.0,91.2,110.0,126.0,87.3,35.0,58.0,60.3,-0.1,1.0,20.0,2.0,1.0,21.0,297.0,21.0,11.0,0.0,42.0,11.0,1.0,0.0,0.0,0.0,0.0,221.0,37.0,60.0,84.0,199.0,14.0,10.0,1.0,0.0,7.0,7.0,5.0,3.0,0.52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,5.0,6.0,0.0,2.0,8.0,25.0,6.0,61.0,24.0,39.3,29.0,29.0,3.0,4.0,2.0,0.0,2.0,12.0,20.0,0.0,366.0,29.0,160.0,182.0,41.0,6.0,346.0,0.0,1.0,0.0,0.0,0.0,205.0,913.0,372.0,18.0,1.0,0.0,243.0,233.0,95.9,0.0,2.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,58.0,19.0,6.0,76.0
Nicolás Domínguez,ar ARG,MF,Bologna,23-112,1998,8.0,8.0,679.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.13,0.13,0.0,0.13,0.7,0.7,0.4,0.09,0.06,0.15,0.09,0.15,/en/players/20b3a502/matchlogs/2021-2022/summary/Nicolas-Dominguez-Match-Logs,7.5,8.0,2.0,0.0,25.0,1.06,0.27,0.0,0.0,0.09,-0.7,-0.7,305.0,360.0,84.7,5915.0,1545.0,121.0,134.0,90.3,132.0,152.0,86.8,48.0,63.0,76.2,0.6,7.0,23.0,6.0,1.0,26.0,336.0,24.0,16.0,1.0,57.0,13.0,3.0,0.0,0.0,0.0,0.0,231.0,68.0,61.0,75.0,256.0,20.0,2.0,2.0,0.0,3.0,11.0,6.0,20.0,2.65,13.0,1.0,0.0,4.0,0.0,2.0,0.27,1.0,0.0,0.0,0.0,0.0,1.0,30.0,13.0,12.0,16.0,2.0,16.0,27.0,59.3,11.0,194.0,63.0,32.5,84.0,88.0,22.0,17.0,5.0,0.0,12.0,10.0,17.0,1.0,452.0,33.0,117.0,284.0,73.0,9.0,431.0,4.0,4.0,100.0,4.0,0.0,255.0,1143.0,535.0,21.0,8.0,0.0,294.0,269.0,91.5,6.0,5.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,84.0,13.0,8.0,61.9
Bartłomiej Drągowski,pl POL,"GK,DF",Fiorentina,24-060,1997,5.0,5.0,376.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/players/085e71a7/matchlogs/2021-2022/summary/Bartlomiej-Dragowski-Match-Logs,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,222.0,81.1,5176.0,2524.0,25.0,25.0,100.0,81.0,84.0,96.4,73.0,112.0,65.2,0.0,0.0,2.0,0.0,0.0,0.0,192.0,30.0,3.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,141.0,8.0,73.0,28.0,176.0,0.0,0.0,15.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,181.0,240.0,3.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,156.0,681.0,353.0,0.0,0.0,0.0,165.0,165.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
Denzel Dumfries,nl NED,DF,Inter,25-183,1996,7.0,2.0,259.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.35,0.35,0.0,0.35,0.3,0.3,0.9,0.12,0.32,0.44,0.12,0.44,/en/players/481c9ece/matchlogs/2021-2022/summary/Denzel-Dumfries-Match-Logs,2.9,3.0,2.0,0.0,66.7,1.04,0.69,0.0,0.0,0.12,-0.3,-0.3,86.0,116.0,74.1,1277.0,367.0,42.0,50.0,84.0,37.0,53.0,69.8,4.0,9.0,44.4,0.1,5.0,1.0,3.0,0.0,8.0,92.0,24.0,0.0,0.0,18.0,1.0,9.0,0.0,0.0,0.0,0.0,69.0,24.0,23.0,18.0,63.0,5.0,24.0,0.0,0.0,1.0,5.0,1.0,8.0,2.78,5.0,0.0,3.0,0.0,0.0,1.0,0.35,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,2.0,0.0,3.0,3.0,100.0,0.0,41.0,5.0,12.2,13.0,19.0,9.0,4.0,0.0,0.0,4.0,5.0,2.0,0.0,149.0,7.0,28.0,52.0,80.0,21.0,125.0,8.0,12.0,66.7,8.0,0.0,97.0,611.0,384.0,14.0,4.0,5.0,110.0,93.0,84.5,6.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,100.0
Alfred Duncan,gh GHA,MF,Fiorentina,28-222,1993,6.0,4.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.04,0.05,0.1,0.04,0.1,/en/players/528492ea/matchlogs/2021-2022/summary/Alfred-Duncan-Match-Logs,4.4,4.0,1.0,0.0,25.0,0.92,0.23,0.0,0.0,0.05,-0.2,-0.2,132.0,170.0,77.6,2666.0,708.0,54.0,66.0,81.8,55.0,67.0,82.1,20.0,27.0,74.1,-0.2,5.0,12.0,8.0,0.0,19.0,169.0,1.0,0.0,1.0,25.0,9.0,4.0,0.0,0.0,0.0,0.0,120.0,25.0,25.0,146.0,14.0,4.0,1.0,2.0,1.0,5.0,10.0,8.0,11.0,2.52,9.0,0.0,1.0,0.0,0.0,2.0,0.46,2.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,1.0,5.0,3.0,1.0,8.0,12.5,7.0,83.0,21.0,25.3,22.0,34.0,27.0,6.0,1.0,0.0,5.0,5.0,0.0,0.0,212.0,2.0,28.0,112.0,84.0,13.0,211.0,2.0,3.0,66.7,2.0,0.0,139.0,591.0,309.0,16.0,6.0,3.0,164.0,150.0,91.5,4.0,7.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,30.0,3.0,1.0,75.0
Paulo Dybala,ar ARG,FW,Juventus,27-337,1993,5.0,5.0,368.0,2.0,2.0,0.0,0.0,1.0,0.0,0.49,0.49,0.98,0.49,0.98,0.7,0.7,1.5,0.18,0.37,0.55,0.18,0.55,/en/players/e0921a4f/matchlogs/2021-2022/summary/Paulo-Dybala-Match-Logs,4.1,16.0,9.0,3.0,56.3,3.91,2.2,0.13,0.22,0.05,1.3,1.3,159.0,202.0,78.7,3085.0,661.0,80.0,90.0,88.9,48.0,56.0,85.7,29.0,47.0,61.7,0.5,9.0,15.0,4.0,1.0,16.0,178.0,24.0,5.0,0.0,34.0,19.0,9.0,10.0,2.0,6.0,0.0,122.0,38.0,42.0,178.0,17.0,3.0,1.0,3.0,0.0,3.0,7.0,7.0,20.0,4.89,12.0,3.0,1.0,0.0,3.0,2.0,0.49,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,6.0,41.0,14.0,34.1,7.0,15.0,19.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,248.0,1.0,27.0,126.0,112.0,14.0,225.0,3.0,6.0,50.0,4.0,0.0,177.0,924.0,430.0,23.0,6.0,2.0,233.0,186.0,79.8,12.0,6.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,28.0,0.0,6.0,0.0
Edin Džeko,ba BIH,FW,Inter,35-215,1986,8.0,6.0,595.0,6.0,1.0,0.0,0.0,1.0,0.0,0.91,0.15,1.06,0.91,1.06,3.3,3.3,0.8,0.5,0.12,0.62,0.5,0.62,/en/players/3bb7f478/matchlogs/2021-2022/summary/Edin-Dzeko-Match-Logs,6.6,17.0,8.0,0.0,47.1,2.57,1.21,0.35,0.75,0.2,2.7,2.7,140.0,188.0,74.5,2244.0,446.0,78.0,95.0,82.1,39.0,57.0,68.4,14.0,21.0,66.7,0.2,11.0,7.0,11.0,2.0,15.0,177.0,11.0,0.0,0.0,49.0,7.0,8.0,0.0,0.0,0.0,0.0,115.0,38.0,35.0,40.0,123.0,9.0,0.0,10.0,1.0,2.0,13.0,3.0,21.0,3.18,17.0,0.0,1.0,1.0,2.0,5.0,0.76,3.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,3.0,33.3,2.0,54.0,11.0,20.4,6.0,28.0,20.0,6.0,4.0,0.0,2.0,2.0,10.0,0.0,263.0,17.0,29.0,138.0,111.0,33.0,253.0,7.0,10.0,70.0,8.0,1.0,161.0,735.0,427.0,24.0,11.0,4.0,320.0,204.0,63.8,15.0,9.0,0.0,4.0,11.0,1.0,1.0,0.0,0.0,23.0,12.0,19.0,38.7
Tyronne Ebuehi,ng NGA,DF,Venezia,25-306,1995,4.0,3.0,239.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.05,0.05,0.1,0.05,0.1,/en/players/6af30900/matchlogs/2021-2022/summary/Tyronne-Ebuehi-Match-Logs,2.7,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.06,-0.1,-0.1,98.0,131.0,74.8,1743.0,579.0,42.0,49.0,85.7,47.0,57.0,82.5,9.0,20.0,45.0,-0.1,2.0,2.0,2.0,2.0,4.0,97.0,34.0,1.0,0.0,17.0,0.0,5.0,0.0,0.0,0.0,0.0,72.0,35.0,24.0,11.0,80.0,6.0,33.0,0.0,0.0,3.0,10.0,5.0,3.0,1.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,100.0,0.0,32.0,8.0,25.0,20.0,10.0,2.0,3.0,0.0,0.0,3.0,5.0,7.0,0.0,155.0,8.0,73.0,67.0,25.0,3.0,121.0,1.0,4.0,25.0,1.0,0.0,81.0,539.0,298.0,8.0,5.0,1.0,92.0,83.0,90.2,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,4.0,33.3
Albin Ekdal,se SWE,MF,Sampdoria,32-082,1989,6.0,3.0,304.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.01,0.05,0.04,0.05,/en/players/f503ea63/matchlogs/2021-2022/summary/Albin-Ekdal-Match-Logs,3.4,3.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.04,-0.1,-0.1,106.0,131.0,80.9,1973.0,576.0,44.0,53.0,83.0,51.0,60.0,85.0,11.0,17.0,64.7,0.0,1.0,13.0,2.0,0.0,21.0,121.0,10.0,9.0,0.0,25.0,3.0,0.0,1.0,0.0,1.0,0.0,93.0,14.0,24.0,14.0,110.0,3.0,0.0,1.0,2.0,1.0,5.0,1.0,3.0,0.89,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,4.0,6.0,3.0,7.0,10.0,70.0,3.0,85.0,19.0,22.4,29.0,39.0,17.0,8.0,2.0,0.0,6.0,6.0,4.0,0.0,164.0,4.0,46.0,92.0,35.0,4.0,156.0,3.0,3.0,100.0,3.0,0.0,90.0,348.0,148.0,8.0,3.0,0.0,104.0,98.0,94.2,1.0,1.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,27.0,4.0,3.0,57.1
Caleb Ekuban,gh GHA,"FW,MF",Genoa,27-209,1994,5.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.18,0.19,0.37,0.18,0.37,/en/players/7afbd2c3/matchlogs/2021-2022/summary/Caleb-Ekuban-Match-Logs,2.2,6.0,1.0,0.0,16.7,2.69,0.45,0.0,0.0,0.07,-0.4,-0.4,53.0,65.0,81.5,820.0,155.0,32.0,38.0,84.2,15.0,18.0,83.3,5.0,5.0,100.0,-0.4,2.0,1.0,2.0,0.0,5.0,62.0,3.0,0.0,2.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,44.0,12.0,9.0,9.0,48.0,2.0,0.0,5.0,0.0,0.0,2.0,3.0,6.0,2.69,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,1.0,1.0,1.0,100.0,0.0,38.0,11.0,28.9,7.0,21.0,10.0,4.0,0.0,0.0,4.0,1.0,1.0,0.0,99.0,2.0,13.0,52.0,43.0,11.0,96.0,2.0,7.0,28.6,3.0,1.0,67.0,430.0,241.0,9.0,9.0,1.0,90.0,64.0,71.1,9.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,20.0,1.0,8.0,11.1
Elif Elmas,mk MKD,"MF,FW",Napoli,22-024,1999,8.0,3.0,379.0,1.0,1.0,0.0,0.0,2.0,0.0,0.24,0.24,0.47,0.24,0.47,0.1,0.1,0.3,0.03,0.08,0.11,0.03,0.11,/en/players/cf007308/matchlogs/2021-2022/summary/Elif-Elmas-Match-Logs,4.2,3.0,1.0,0.0,33.3,0.71,0.24,0.33,1.0,0.04,0.9,0.9,159.0,183.0,86.9,2308.0,349.0,98.0,109.0,89.9,41.0,47.0,87.2,11.0,17.0,64.7,0.7,3.0,5.0,5.0,0.0,7.0,171.0,12.0,4.0,0.0,20.0,5.0,1.0,4.0,1.0,2.0,0.0,154.0,18.0,11.0,33.0,146.0,4.0,0.0,0.0,1.0,2.0,7.0,1.0,6.0,1.42,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,2.0,3.0,5.0,10.0,50.0,5.0,89.0,25.0,28.1,7.0,48.0,34.0,7.0,2.0,0.0,5.0,5.0,5.0,0.0,231.0,9.0,34.0,115.0,102.0,11.0,220.0,3.0,8.0,37.5,4.0,0.0,155.0,947.0,598.0,27.0,10.0,1.0,213.0,175.0,82.2,4.0,9.0,0.0,8.0,6.0,1.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0
Martin Erlic,hr CRO,DF,Spezia,23-267,1998,3.0,3.0,202.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/players/0fee6bda/matchlogs/2021-2022/summary/Martin-Erlic-Match-Logs,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,116.0,89.7,2525.0,634.0,19.0,21.0,90.5,61.0,64.0,95.3,23.0,30.0,76.7,0.0,0.0,6.0,0.0,0.0,3.0,114.0,2.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,91.0,9.0,16.0,24.0,82.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,22.7,12.0,9.0,1.0,6.0,4.0,0.0,2.0,7.0,13.0,0.0,142.0,33.0,101.0,43.0,1.0,0.0,140.0,1.0,1.0,100.0,1.0,0.0,81.0,416.0,179.0,4.0,0.0,0.0,98.0,93.0,94.9,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,18.0,7.0,6.0,53.8
Gonzalo Escalante,ar ARG,MF,Lazio,28-205,1993,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/players/3f79a1c8/matchlogs/2021-2022/summary/Gonzalo-Escalante-Match-Logs,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,72.0,10.0,1.0,1.0,100.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,2.0,6.0,3.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Davide Faraoni,it ITA,DF,Hellas Verona,29-358,1991,7.0,7.0,551.0,2.0,1.0,0.0,0.0,2.0,0.0,0.33,0.16,0.49,0.33,0.49,0.3,0.3,0.5,0.05,0.08,0.13,0.05,0.13,/en/players/aae9d04a/matchlogs/2021-2022/summary/Davide-Faraoni-Match-Logs,6.1,8.0,3.0,0.0,37.5,1.31,0.49,0.25,0.67,0.04,1.7,1.7,204.0,278.0,73.4,3746.0,1725.0,103.0,123.0,83.7,75.0,97.0,77.3,26.0,53.0,49.1,0.5,4.0,18.0,13.0,3.0,28.0,225.0,53.0,3.0,0.0,36.0,6.0,9.0,0.0,0.0,0.0,0.0,126.0,67.0,85.0,26.0,183.0,14.0,50.0,0.0,0.0,6.0,10.0,9.0,8.0,1.31,8.0,0.0,0.0,0.0,0.0,2.0,0.33,2.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,13.0,3.0,2.0,6.0,18.0,33.3,12.0,89.0,28.0,31.5,43.0,33.0,13.0,12.0,2.0,0.0,10.0,3.0,11.0,0.0,347.0,17.0,98.0,153.0,108.0,9.0,294.0,3.0,6.0,50.0,3.0,0.0,176.0,504.0,283.0,14.0,6.0,0.0,212.0,183.0,86.3,7.0,4.0,0.0,7.0,6.0,1.0,0.0,1.0,0.0,55.0,9.0,12.0,42.9
