player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,matches,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Flavius Daniliuc,at AUT,DF,Nice,20-174,2001,6.0,2.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/players/7ef972c3/matchlogs/2021-2022/summary/Flavius-Daniliuc-Match-Logs,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,125.0,84.8,2177.0,811.0,30.0,33.0,90.9,56.0,63.0,88.9,19.0,27.0,70.4,0.0,0.0,10.0,0.0,0.0,5.0,112.0,13.0,2.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,80.0,18.0,27.0,8.0,97.0,8.0,11.0,0.0,0.0,2.0,5.0,1.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,8.0,1.0,0.0,1.0,2.0,50.0,1.0,34.0,12.0,35.3,22.0,10.0,2.0,3.0,1.0,0.0,2.0,6.0,10.0,0.0,156.0,16.0,84.0,66.0,14.0,0.0,143.0,1.0,3.0,33.3,1.0,0.0,97.0,450.0,219.0,8.0,2.0,0.0,89.0,88.0,98.9,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,4.0,3.0,57.1
Kevin Danso,at AUT,DF,Lens,23-029,1998,8.0,7.0,594.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.11,0.0,0.11,0.11,0.11,/en/players/6e33125f/matchlogs/2021-2022/summary/Kevin-Danso-Match-Logs,6.6,2.0,1.0,0.0,50.0,0.3,0.15,0.0,0.0,0.37,-0.7,-0.7,307.0,348.0,88.2,6872.0,2143.0,66.0,73.0,90.4,178.0,192.0,92.7,62.0,82.0,75.6,0.0,0.0,14.0,1.0,0.0,10.0,334.0,14.0,13.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,267.0,31.0,50.0,34.0,279.0,24.0,1.0,1.0,0.0,9.0,7.0,1.0,3.0,0.45,2.0,0.0,0.0,0.0,1.0,1.0,0.15,0.0,0.0,0.0,0.0,1.0,0.0,13.0,5.0,9.0,4.0,0.0,3.0,4.0,75.0,1.0,80.0,36.0,45.0,46.0,33.0,1.0,7.0,3.0,0.0,4.0,15.0,30.0,0.0,415.0,45.0,210.0,227.0,8.0,3.0,403.0,4.0,4.0,100.0,4.0,0.0,272.0,1855.0,880.0,12.0,0.0,0.0,274.0,269.0,98.2,1.0,3.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,59.0,14.0,4.0,77.8
Dante,br BRA,DF,Nice,38-000,1983,9.0,9.0,810.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.03,0.0,0.03,0.03,0.03,/en/players/fd2bc67d/matchlogs/2021-2022/summary/Dante-Match-Logs,9.0,4.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.07,-0.3,-0.3,616.0,674.0,91.4,13575.0,4052.0,157.0,165.0,95.2,357.0,374.0,95.5,102.0,131.0,77.9,0.0,0.0,26.0,1.0,0.0,28.0,664.0,10.0,9.0,1.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0,569.0,34.0,71.0,567.0,81.0,13.0,1.0,2.0,0.0,10.0,11.0,2.0,5.0,0.56,3.0,0.0,0.0,1.0,0.0,1.0,0.11,0.0,0.0,0.0,1.0,0.0,0.0,14.0,9.0,10.0,4.0,0.0,5.0,9.0,55.6,4.0,63.0,27.0,42.9,37.0,22.0,4.0,20.0,10.0,0.0,10.0,13.0,33.0,0.0,753.0,84.0,357.0,422.0,11.0,5.0,743.0,1.0,1.0,100.0,1.0,0.0,545.0,2543.0,1327.0,29.0,0.0,0.0,583.0,582.0,99.8,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,73.0,20.0,7.0,74.1
Jonathan David,ca CAN,FW,Lille,21-277,2000,10.0,7.0,658.0,6.0,0.0,1.0,1.0,0.0,0.0,0.82,0.0,0.82,0.68,0.68,4.7,4.0,1.2,0.65,0.16,0.81,0.54,0.7,/en/players/ce50fd99/matchlogs/2021-2022/summary/Jonathan-David-Match-Logs,7.3,15.0,8.0,0.0,53.3,2.05,1.09,0.33,0.63,0.27,1.3,1.0,136.0,162.0,84.0,2010.0,431.0,77.0,85.0,90.6,44.0,56.0,78.6,9.0,9.0,100.0,-1.2,10.0,13.0,6.0,0.0,20.0,156.0,6.0,0.0,2.0,36.0,0.0,2.0,0.0,0.0,0.0,0.0,127.0,26.0,9.0,34.0,110.0,10.0,0.0,2.0,4.0,0.0,4.0,4.0,15.0,2.05,14.0,0.0,0.0,0.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,2.0,4.0,1.0,4.0,25.0,3.0,139.0,39.0,28.1,11.0,59.0,69.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,246.0,4.0,21.0,122.0,119.0,37.0,239.0,7.0,9.0,77.8,7.0,0.0,164.0,691.0,423.0,19.0,6.0,3.0,297.0,185.0,62.3,26.0,13.0,0.0,7.0,13.0,1.0,0.0,0.0,0.0,35.0,7.0,16.0,30.4
Konrad De La Fuente,us USA,"DF,FW",Marseille,20-094,2001,8.0,5.0,453.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.3,0.3,1.4,0.07,0.28,0.34,0.07,0.34,/en/players/4b77bb89/matchlogs/2021-2022/summary/Konrad-De-La-Fuente-Match-Logs,5.0,5.0,1.0,0.0,20.0,0.99,0.2,0.0,0.0,0.07,-0.3,-0.3,108.0,139.0,77.7,1782.0,378.0,57.0,63.0,90.5,43.0,52.0,82.7,8.0,14.0,57.1,0.6,10.0,4.0,8.0,4.0,9.0,130.0,9.0,0.0,1.0,22.0,3.0,18.0,0.0,0.0,0.0,0.0,94.0,25.0,20.0,32.0,92.0,4.0,9.0,0.0,1.0,1.0,4.0,7.0,19.0,3.77,15.0,0.0,3.0,1.0,0.0,5.0,0.99,3.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,3.0,4.0,75.0,1.0,56.0,16.0,28.6,13.0,24.0,19.0,7.0,0.0,0.0,7.0,2.0,3.0,0.0,197.0,3.0,26.0,50.0,141.0,26.0,188.0,10.0,16.0,62.5,11.0,1.0,157.0,1015.0,778.0,44.0,9.0,8.0,185.0,147.0,79.5,8.0,14.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,19.0,2.0,4.0,33.3
Kamal Deen Sulemana,gh GHA,"FW,MF",Rennes,19-245,2002,10.0,7.0,595.0,4.0,1.0,0.0,0.0,2.0,0.0,0.61,0.15,0.76,0.61,0.76,1.8,1.8,0.8,0.27,0.13,0.4,0.27,0.4,/en/players/a62f8bf1/matchlogs/2021-2022/summary/Kamal-Deen-Sulemana-Match-Logs,6.6,16.0,6.0,0.0,37.5,2.42,0.91,0.25,0.67,0.11,2.2,2.2,167.0,202.0,82.7,3375.0,836.0,76.0,85.0,89.4,61.0,70.0,87.1,29.0,38.0,76.3,0.2,12.0,11.0,14.0,5.0,26.0,199.0,3.0,0.0,0.0,33.0,19.0,18.0,0.0,0.0,0.0,0.0,152.0,20.0,30.0,36.0,160.0,2.0,2.0,0.0,1.0,3.0,9.0,4.0,28.0,4.24,22.0,1.0,4.0,0.0,0.0,3.0,0.45,2.0,0.0,1.0,0.0,0.0,0.0,15.0,9.0,3.0,6.0,6.0,6.0,12.0,50.0,6.0,121.0,36.0,29.8,27.0,59.0,35.0,4.0,1.0,0.0,3.0,6.0,2.0,0.0,298.0,2.0,23.0,150.0,156.0,38.0,295.0,27.0,53.0,50.9,31.0,2.0,272.0,1772.0,1141.0,55.0,17.0,12.0,291.0,230.0,79.0,15.0,14.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,34.0,4.0,2.0,66.7
Romain Del Castillo,fr FRA,"MF,FW",Rennes,25-203,1996,3.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.38,0.16,0.55,0.38,0.55,/en/players/0be95d34/matchlogs/2021-2022/summary/Romain-Del-Castillo-Match-Logs,0.3,1.0,0.0,1.0,0.0,3.21,0.0,0.0,0.0,0.12,-0.1,-0.1,11.0,15.0,73.3,238.0,91.0,4.0,5.0,80.0,2.0,3.0,66.7,5.0,6.0,83.3,-0.1,1.0,1.0,2.0,0.0,2.0,12.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,100.0,0.0,9.0,1.0,11.1,1.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,0.0,1.0,13.0,9.0,1.0,18.0,1.0,3.0,33.3,1.0,0.0,15.0,123.0,90.0,6.0,0.0,0.0,15.0,12.0,80.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Romain Del Castillo,fr FRA,FW,Brest,25-203,1996,2.0,2.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.12,0.24,0.36,0.12,0.36,/en/players/0be95d34/matchlogs/2021-2022/summary/Romain-Del-Castillo-Match-Logs,1.5,2.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.09,-0.2,-0.2,48.0,69.0,69.6,699.0,204.0,33.0,43.0,76.7,11.0,15.0,73.3,3.0,6.0,50.0,-0.4,3.0,4.0,2.0,0.0,4.0,67.0,2.0,0.0,0.0,17.0,0.0,4.0,1.0,0.0,1.0,0.0,56.0,6.0,7.0,55.0,12.0,0.0,1.0,1.0,0.0,1.0,4.0,5.0,6.0,4.06,4.0,0.0,1.0,0.0,1.0,1.0,0.68,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,27.0,9.0,33.3,1.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,9.0,43.0,56.0,7.0,98.0,6.0,9.0,66.7,6.0,2.0,81.0,250.0,133.0,8.0,3.0,3.0,88.0,77.0,87.5,9.0,5.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,14.0,1.0,1.0,50.0
Thomas Delaine,fr FRA,DF,Metz,29-208,1992,4.0,3.0,247.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.36,0.1,0.1,0.8,0.02,0.3,0.32,0.02,0.32,/en/players/8332db56/matchlogs/2021-2022/summary/Thomas-Delaine-Match-Logs,2.7,2.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.03,-0.1,-0.1,111.0,143.0,77.6,1825.0,639.0,49.0,54.0,90.7,55.0,67.0,82.1,6.0,19.0,31.6,0.2,7.0,5.0,7.0,5.0,10.0,110.0,33.0,1.0,1.0,7.0,1.0,15.0,0.0,0.0,0.0,0.0,71.0,38.0,34.0,73.0,37.0,1.0,32.0,0.0,0.0,3.0,5.0,4.0,10.0,3.64,9.0,0.0,1.0,0.0,0.0,1.0,0.36,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,1.0,2.0,4.0,50.0,2.0,33.0,9.0,27.3,7.0,13.0,13.0,6.0,3.0,1.0,3.0,4.0,0.0,0.0,175.0,5.0,29.0,96.0,64.0,6.0,142.0,1.0,10.0,10.0,3.0,0.0,115.0,594.0,392.0,20.0,6.0,3.0,136.0,118.0,86.8,4.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0
Andy Delort,dz ALG,FW,Nice,30-009,1991,6.0,4.0,449.0,2.0,1.0,0.0,0.0,1.0,0.0,0.4,0.2,0.6,0.4,0.6,2.5,2.5,2.1,0.5,0.43,0.93,0.5,0.93,/en/players/d33c706e/matchlogs/2021-2022/summary/Andy-Delort-Match-Logs,5.0,18.0,8.0,1.0,44.4,3.61,1.6,0.11,0.25,0.14,-0.5,-0.5,87.0,129.0,67.4,1156.0,287.0,49.0,65.0,75.4,29.0,46.0,63.0,3.0,7.0,42.9,-1.1,10.0,4.0,7.0,1.0,11.0,119.0,10.0,0.0,2.0,32.0,1.0,9.0,0.0,0.0,0.0,0.0,66.0,37.0,26.0,8.0,90.0,10.0,2.0,11.0,0.0,1.0,5.0,4.0,20.0,4.01,15.0,0.0,2.0,1.0,2.0,4.0,0.8,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,69.0,20.0,29.0,5.0,26.0,38.0,4.0,0.0,0.0,4.0,3.0,1.0,0.0,185.0,2.0,13.0,68.0,109.0,24.0,174.0,4.0,6.0,66.7,4.0,0.0,117.0,376.0,170.0,12.0,2.0,0.0,247.0,140.0,56.7,10.0,9.0,0.0,10.0,12.0,5.0,0.0,0.0,0.0,20.0,13.0,18.0,41.9
Andy Delort,dz ALG,FW,Montpellier,30-009,1991,3.0,3.0,269.0,2.0,1.0,0.0,0.0,0.0,0.0,0.67,0.33,1.0,0.67,1.0,1.4,1.4,0.7,0.48,0.22,0.7,0.48,0.7,/en/players/d33c706e/matchlogs/2021-2022/summary/Andy-Delort-Match-Logs,3.0,14.0,5.0,0.0,35.7,4.68,1.67,0.14,0.4,0.1,0.6,0.6,56.0,96.0,58.3,1037.0,258.0,30.0,43.0,69.8,18.0,30.0,60.0,8.0,13.0,61.5,0.3,9.0,2.0,6.0,2.0,5.0,87.0,9.0,0.0,0.0,17.0,5.0,8.0,2.0,1.0,1.0,0.0,41.0,22.0,33.0,3.0,78.0,8.0,0.0,2.0,0.0,1.0,9.0,7.0,12.0,4.01,11.0,0.0,0.0,1.0,0.0,1.0,0.33,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,26.0,4.0,15.4,6.0,9.0,11.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0,135.0,6.0,14.0,47.0,77.0,19.0,126.0,0.0,0.0,0.0,0.0,0.0,60.0,184.0,43.0,2.0,0.0,1.0,175.0,98.0,56.0,5.0,6.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,13.0,6.0,9.0,40.0
Moussa Dembélé,fr FRA,FW,Lyon,25-098,1996,6.0,5.0,466.0,4.0,1.0,1.0,1.0,0.0,0.0,0.77,0.19,0.97,0.58,0.77,3.2,2.5,1.0,0.61,0.2,0.81,0.49,0.69,/en/players/e7986081/matchlogs/2021-2022/summary/Moussa-Dembele-Match-Logs,5.2,13.0,6.0,0.0,46.2,2.51,1.16,0.23,0.5,0.2,0.8,0.5,61.0,85.0,71.8,803.0,127.0,29.0,36.0,80.6,17.0,20.0,85.0,4.0,11.0,36.4,0.0,6.0,5.0,2.0,0.0,3.0,73.0,12.0,0.0,1.0,28.0,3.0,4.0,0.0,0.0,0.0,0.0,49.0,27.0,9.0,14.0,60.0,2.0,1.0,5.0,0.0,4.0,4.0,5.0,11.0,2.12,8.0,0.0,0.0,0.0,2.0,2.0,0.39,1.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,3.0,1.0,2.0,50.0,1.0,68.0,20.0,29.4,2.0,15.0,51.0,4.0,0.0,0.0,4.0,0.0,5.0,0.0,153.0,6.0,21.0,61.0,81.0,29.0,141.0,3.0,6.0,50.0,4.0,0.0,89.0,424.0,233.0,11.0,2.0,6.0,194.0,102.0,52.6,16.0,13.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,20.0,9.0,16.0,36.0
Jason Denayer,be BEL,DF,Lyon,26-112,1995,8.0,5.0,419.0,2.0,0.0,0.0,0.0,1.0,0.0,0.43,0.0,0.43,0.43,0.43,1.2,1.2,0.0,0.25,0.0,0.25,0.25,0.25,/en/players/47af88b8/matchlogs/2021-2022/summary/Jason-Denayer-Match-Logs,4.7,3.0,2.0,0.0,66.7,0.64,0.43,0.67,1.0,0.39,0.8,0.8,289.0,301.0,96.0,6819.0,1724.0,63.0,66.0,95.5,155.0,157.0,98.7,68.0,75.0,90.7,0.0,0.0,7.0,0.0,0.0,5.0,294.0,7.0,6.0,0.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,264.0,17.0,20.0,5.0,288.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,6.0,1.0,0.0,5.0,6.0,83.3,1.0,36.0,13.0,36.1,24.0,12.0,0.0,11.0,2.0,0.0,9.0,3.0,22.0,0.0,349.0,54.0,208.0,156.0,6.0,4.0,342.0,1.0,3.0,33.3,2.0,0.0,246.0,990.0,428.0,3.0,0.0,0.0,274.0,267.0,97.4,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,27.0,5.0,6.0,45.5
Arthur Desmas,fr FRA,GK,Clermont Foot,27-194,1994,10.0,10.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/players/e8c5dd4d/matchlogs/2021-2022/summary/Arthur-Desmas-Match-Logs,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,263.0,75.7,4800.0,2717.0,59.0,59.0,100.0,76.0,77.0,98.7,60.0,123.0,48.8,0.0,0.0,4.0,0.0,0.0,1.0,176.0,87.0,19.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,166.0,5.0,92.0,24.0,183.0,0.0,0.0,42.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,281.0,259.0,281.0,1.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,131.0,553.0,314.0,0.0,0.0,0.0,107.0,107.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0
Ángel Di María,ar ARG,FW,Paris S-G,33-246,1988,6.0,4.0,374.0,1.0,2.0,0.0,0.0,1.0,0.0,0.24,0.48,0.72,0.24,0.72,0.5,0.5,1.0,0.12,0.25,0.37,0.12,0.37,/en/players/19cda00b/matchlogs/2021-2022/summary/Angel-Di-Maria-Match-Logs,4.2,10.0,4.0,1.0,40.0,2.41,0.96,0.1,0.25,0.05,0.5,0.5,157.0,230.0,68.3,2576.0,648.0,92.0,109.0,84.4,46.0,66.0,69.7,16.0,42.0,38.1,1.0,9.0,11.0,8.0,1.0,17.0,206.0,24.0,4.0,3.0,35.0,6.0,15.0,12.0,7.0,1.0,0.0,146.0,33.0,51.0,196.0,23.0,1.0,7.0,2.0,1.0,4.0,15.0,9.0,20.0,4.81,16.0,1.0,2.0,0.0,0.0,3.0,0.72,3.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,3.0,2.0,11.0,18.2,9.0,52.0,14.0,26.9,9.0,12.0,31.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,270.0,2.0,18.0,110.0,160.0,21.0,245.0,8.0,12.0,66.7,8.0,1.0,210.0,1264.0,799.0,43.0,12.0,5.0,241.0,208.0,86.3,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,18.0,1.0,1.0,50.0
Abdou Diallo,sn SEN,DF,Paris S-G,25-167,1996,7.0,7.0,586.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.15,0.15,0.0,0.15,0.1,0.1,0.6,0.01,0.08,0.1,0.01,0.1,/en/players/fc62f087/matchlogs/2021-2022/summary/Abdou-Diallo-Match-Logs,6.5,1.0,1.0,0.0,100.0,0.15,0.15,0.0,0.0,0.09,-0.1,-0.1,403.0,452.0,89.2,6843.0,2394.0,194.0,207.0,93.7,176.0,192.0,91.7,28.0,43.0,65.1,0.4,4.0,24.0,8.0,3.0,41.0,396.0,56.0,9.0,0.0,42.0,9.0,13.0,0.0,0.0,0.0,0.0,345.0,65.0,42.0,356.0,39.0,6.0,47.0,0.0,1.0,4.0,10.0,7.0,5.0,0.77,5.0,0.0,0.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,8.0,6.0,3.0,7.0,15.0,46.7,8.0,88.0,29.0,33.0,27.0,39.0,22.0,12.0,1.0,0.0,11.0,8.0,12.0,1.0,518.0,25.0,123.0,277.0,157.0,8.0,463.0,11.0,15.0,73.3,12.0,0.0,374.0,1914.0,1176.0,52.0,20.0,3.0,389.0,373.0,95.9,7.0,9.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,33.0,7.0,2.0,77.8
Habib Diallo,sn SEN,FW,Strasbourg,26-122,1995,10.0,4.0,413.0,4.0,0.0,1.0,1.0,2.0,0.0,0.87,0.0,0.87,0.65,0.65,2.4,1.6,0.6,0.52,0.14,0.66,0.36,0.49,/en/players/6605d143/matchlogs/2021-2022/summary/Habib-Diallo-Match-Logs,4.6,11.0,6.0,0.0,54.5,2.4,1.31,0.27,0.5,0.15,1.6,1.4,68.0,95.0,71.6,1011.0,218.0,46.0,55.0,83.6,16.0,25.0,64.0,5.0,8.0,62.5,-0.6,2.0,3.0,4.0,2.0,6.0,90.0,5.0,0.0,1.0,34.0,2.0,4.0,0.0,0.0,0.0,0.0,63.0,17.0,15.0,11.0,70.0,2.0,0.0,3.0,0.0,0.0,4.0,5.0,7.0,1.53,5.0,0.0,2.0,0.0,0.0,4.0,0.87,2.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,3.0,33.3,2.0,70.0,19.0,27.1,4.0,44.0,22.0,5.0,2.0,0.0,3.0,2.0,6.0,0.0,159.0,10.0,21.0,82.0,65.0,21.0,153.0,7.0,10.0,70.0,7.0,2.0,101.0,529.0,286.0,13.0,5.0,2.0,211.0,109.0,51.7,15.0,7.0,0.0,6.0,7.0,2.0,0.0,0.0,0.0,19.0,17.0,18.0,48.6
Mouhamadou Diarra,fr FRA,MF,Strasbourg,17-288,2004,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/players/6d0fe035/matchlogs/2021-2022/summary/Mouhamadou-Diarra-Match-Logs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stéphane Diarra,fr FRA,"MF,FW",Lorient,22-313,1998,6.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,0.2,0.46,0.66,0.2,0.66,/en/players/29939a1d/matchlogs/2021-2022/summary/Stephane-Diarra-Match-Logs,1.8,4.0,3.0,0.0,75.0,2.26,1.7,0.0,0.0,0.09,-0.4,-0.4,36.0,50.0,72.0,719.0,142.0,18.0,20.0,90.0,13.0,19.0,68.4,5.0,9.0,55.6,-0.8,3.0,1.0,1.0,0.0,2.0,49.0,1.0,0.0,0.0,9.0,2.0,7.0,1.0,0.0,1.0,0.0,35.0,6.0,9.0,40.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,6.23,4.0,0.0,1.0,3.0,2.0,3.0,1.7,0.0,0.0,0.0,0.0,2.0,1.0,6.0,4.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,41.0,11.0,26.8,8.0,24.0,9.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,80.0,1.0,13.0,42.0,39.0,6.0,79.0,5.0,9.0,55.6,5.0,0.0,65.0,498.0,366.0,17.0,5.0,4.0,84.0,56.0,66.7,4.0,6.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,11.0,1.0,4.0,20.0
