id,name,url,match_logs,logs
acf270e0,Enes Sali,https://fbref.com/en/players/acf270e0/Enes-Sali,https://fbref.com/en/players/acf270e0/matchlogs/2021-2022/summary/Enes-Sali-Match-Logs,{'2021-2022': '2021-2022'}
18fe6d90,Manolis Saliakas,https://fbref.com/en/players/18fe6d90/Manolis-Saliakas,https://fbref.com/en/players/18fe6d90/matchlogs/2021-2022/summary/Manolis-Saliakas-Match-Logs,"{'2015-2016': '2015-2016', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
7c4e9428,Zisis Saliaris,https://fbref.com/en/players/7c4e9428/Zisis-Saliaris,https://fbref.com/en/players/7c4e9428/matchlogs/2021-2022/summary/Zisis-Saliaris-Match-Logs,{'2021-2022': '2021-2022'}
972aeb2a,William Saliba,https://fbref.com/en/players/972aeb2a/William-Saliba,https://fbref.com/en/players/972aeb2a/matchlogs/2021-2022/summary/William-Saliba-Match-Logs,"{'2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
bb4a42be,Yannis Salibur,https://fbref.com/en/players/bb4a42be/Yannis-Salibur,https://fbref.com/en/players/bb4a42be/matchlogs/2021-2022/summary/Yannis-Salibur-Match-Logs,"{'2008-2009': '2008-2009', '2009-2010': '2009-2010', '2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
e1830c52,Dikeni Salifou,https://fbref.com/en/players/e1830c52/Dikeni-Salifou,https://fbref.com/en/players/e1830c52/matchlogs/2021-2022/summary/Dikeni-Salifou-Match-Logs,"{'2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
2218bc80,Jonas Saliger,https://fbref.com/en/players/2218bc80/Jonas-Saliger,https://fbref.com/en/players/2218bc80/matchlogs/2021-2022/summary/Jonas-Saliger-Match-Logs,"{'2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
935d4356,Ahmad Al Salih,https://fbref.com/en/players/935d4356/Ahmad-Al-Salih,https://fbref.com/en/players/935d4356/matchlogs/2021-2022/summary/Ahmad-Al-Salih-Match-Logs,"{'2017': '2017', 'National Team': 'nat_tm'}"
95627038,Mohammed Salih,https://fbref.com/en/players/95627038/Mohammed-Salih,https://fbref.com/en/players/95627038/matchlogs/2021-2022/summary/Mohammed-Salih-Match-Logs,{'National Team': 'nat_tm'}
7abfde07,Nick Salihamidzic,https://fbref.com/en/players/7abfde07/Nick-Salihamidzic,https://fbref.com/en/players/7abfde07/matchlogs/2021-2022/summary/Nick-Salihamidzic-Match-Logs,"{'2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
65300ef8,Bleon Salihu,https://fbref.com/en/players/65300ef8/Bleon-Salihu,https://fbref.com/en/players/65300ef8/matchlogs/2021-2022/summary/Bleon-Salihu-Match-Logs,{'2021-2022': '2021-2022'}
b10273b2,Hajdin Salihu,https://fbref.com/en/players/b10273b2/Hajdin-Salihu,https://fbref.com/en/players/b10273b2/matchlogs/2021-2022/summary/Hajdin-Salihu-Match-Logs,"{'2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
6e0f0c59,Mousa Salim,https://fbref.com/en/players/6e0f0c59/Mousa-Salim,https://fbref.com/en/players/6e0f0c59/matchlogs/2021-2022/summary/Mousa-Salim-Match-Logs,{'National Team': 'nat_tm'}
3f1e8d54,Mert Salimehmed,https://fbref.com/en/players/3f1e8d54/Mert-Salimehmed,https://fbref.com/en/players/3f1e8d54/matchlogs/2021-2022/summary/Mert-Salimehmed-Match-Logs,{'2021-2022': '2021-2022'}
74733221,Romain Salin,https://fbref.com/en/players/74733221/Romain-Salin,https://fbref.com/en/players/74733221/matchlogs/2021-2022/summary/Romain-Salin-Match-Logs,"{'2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
5309a64e,Lucas Salinas,https://fbref.com/en/players/5309a64e/Lucas-Salinas,https://fbref.com/en/players/5309a64e/matchlogs/2021-2022/summary/Lucas-Salinas-Match-Logs,"{'2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
5eb7e203,Rodrigo Salinas,https://fbref.com/en/players/5eb7e203/Rodrigo-Salinas,https://fbref.com/en/players/5eb7e203/matchlogs/2021-2022/summary/Rodrigo-Salinas-Match-Logs,"{'2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
0b33f6ad,Mohammed Salisu,https://fbref.com/en/players/0b33f6ad/Mohammed-Salisu,https://fbref.com/en/players/0b33f6ad/matchlogs/2021-2022/summary/Mohammed-Salisu-Match-Logs,"{'2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
9e50baf5,Fathimath Saliya,https://fbref.com/en/players/9e50baf5/Fathimath-Saliya,https://fbref.com/en/players/9e50baf5/matchlogs/2021-2022/summary/Fathimath-Saliya-Match-Logs,{'National Team': 'nat_tm'}
f7679e04,Cameron Salkeld,https://fbref.com/en/players/f7679e04/Cameron-Salkeld,https://fbref.com/en/players/f7679e04/matchlogs/2021-2022/summary/Cameron-Salkeld-Match-Logs,"{'2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
bf075f6b,Roland Sallai,https://fbref.com/en/players/bf075f6b/Roland-Sallai,https://fbref.com/en/players/bf075f6b/matchlogs/2021-2022/summary/Roland-Sallai-Match-Logs,"{'2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
b858bfe4,Benedikt Saller,https://fbref.com/en/players/b858bfe4/Benedikt-Saller,https://fbref.com/en/players/b858bfe4/matchlogs/2021-2022/summary/Benedikt-Saller-Match-Logs,"{'2012-2013': '2012-2013', '2013-2014': '2013-2014', '2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
2f7b8ba6,Esteban Salles,https://fbref.com/en/players/2f7b8ba6/Esteban-Salles,https://fbref.com/en/players/2f7b8ba6/matchlogs/2021-2022/summary/Esteban-Salles-Match-Logs,"{'2014-2015': '2014-2015', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2020-2021': '2020-2021'}"
afc16a32,Sebastien Salles-Lamonge,https://fbref.com/en/players/afc16a32/Sebastien-Salles-Lamonge,https://fbref.com/en/players/afc16a32/matchlogs/2021-2022/summary/Sebastien-Salles-Lamonge-Match-Logs,"{'2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2021-2022': '2021-2022'}"
bbfae7ed,Raphael Sallinger,https://fbref.com/en/players/bbfae7ed/Raphael-Sallinger,https://fbref.com/en/players/bbfae7ed/matchlogs/2021-2022/summary/Raphael-Sallinger-Match-Logs,"{'2014-2015': '2014-2015', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
6fcddf5f,Daniel Salloi,https://fbref.com/en/players/6fcddf5f/Daniel-Salloi,https://fbref.com/en/players/6fcddf5f/matchlogs/2021-2022/summary/Daniel-Salloi-Match-Logs,"{'2015-2016': '2015-2016', '2016': '2016', '2016-2017': '2016-2017', '2017': '2017', '2018': '2018', '2019': '2019', '2020': '2020', '2021': '2021', 'National Team': 'nat_tm'}"
420f4985,Tarek Salman,https://fbref.com/en/players/420f4985/Tarek-Salman,https://fbref.com/en/players/420f4985/matchlogs/2021-2022/summary/Tarek-Salman-Match-Logs,{'National Team': 'nat_tm'}
4d5324c9,Jafar Salmani,https://fbref.com/en/players/4d5324c9/Jafar-Salmani,https://fbref.com/en/players/4d5324c9/matchlogs/2021-2022/summary/Jafar-Salmani-Match-Logs,"{'2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
a5299358,Ali Salmeen,https://fbref.com/en/players/a5299358/Ali-Salmeen,https://fbref.com/en/players/a5299358/matchlogs/2021-2022/summary/Ali-Salmeen-Match-Logs,{'National Team': 'nat_tm'}
c3725db2,Yoann Salmier,https://fbref.com/en/players/c3725db2/Yoann-Salmier,https://fbref.com/en/players/c3725db2/matchlogs/2021-2022/summary/Yoann-Salmier-Match-Logs,"{'2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
7edc50a0,Justin Salmon,https://fbref.com/en/players/7edc50a0/Justin-Salmon,https://fbref.com/en/players/7edc50a0/matchlogs/2021-2022/summary/Justin-Salmon-Match-Logs,"{'2020': '2020', '2021': '2021', 'National Team': 'nat_tm'}"
cd9a9403,Lewis Salmon,https://fbref.com/en/players/cd9a9403/Lewis-Salmon,https://fbref.com/en/players/cd9a9403/matchlogs/2021-2022/summary/Lewis-Salmon-Match-Logs,"{'2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
9eca67c8,Salomon,https://fbref.com/en/players/9eca67c8/Salomon,https://fbref.com/en/players/9eca67c8/matchlogs/2021-2022/summary/Salomon-Match-Logs,{'National Team': 'nat_tm'}
1c9e16d1,ALex Salomon,https://fbref.com/en/players/1c9e16d1/ALex-Salomon,https://fbref.com/en/players/1c9e16d1/matchlogs/2021-2022/summary/ALex-Salomon-Match-Logs,"{'2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
42b0dfeb,Patrick Salomon,https://fbref.com/en/players/42b0dfeb/Patrick-Salomon,https://fbref.com/en/players/42b0dfeb/matchlogs/2021-2022/summary/Patrick-Salomon-Match-Logs,"{'2010-2011': '2010-2011', '2011-2012': '2011-2012', '2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
4467ad95,Tobias Salquist,https://fbref.com/en/players/4467ad95/Tobias-Salquist,https://fbref.com/en/players/4467ad95/matchlogs/2021-2022/summary/Tobias-Salquist-Match-Logs,"{'2014-2015': '2014-2015', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019': '2019', '2021-2022': '2021-2022'}"
f6af14b0,Ulrik Saltnes,https://fbref.com/en/players/f6af14b0/Ulrik-Saltnes,https://fbref.com/en/players/f6af14b0/matchlogs/2021-2022/summary/Ulrik-Saltnes-Match-Logs,"{'2014': '2014', '2015': '2015', '2016': '2016', '2018': '2018', '2019': '2019', '2020': '2020', '2020-2021': '2020-2021', '2021': '2021', '2021-2022': '2021-2022'}"
2eacf9ea,Anis Salto,https://fbref.com/en/players/2eacf9ea/Anis-Salto,https://fbref.com/en/players/2eacf9ea/matchlogs/2021-2022/summary/Anis-Salto-Match-Logs,{'National Team': 'nat_tm'}
5a646f02,Tamriko Salukvadze,https://fbref.com/en/players/5a646f02/Tamriko-Salukvadze,https://fbref.com/en/players/5a646f02/matchlogs/2021-2022/summary/Tamriko-Salukvadze-Match-Logs,"{'2020-2021': '2020-2021', 'National Team': 'nat_tm'}"
ace2627f,Awn Al Saluli,https://fbref.com/en/players/ace2627f/Awn-Al-Saluli,https://fbref.com/en/players/ace2627f/matchlogs/2021-2022/summary/Awn-Al-Saluli-Match-Logs,"{'2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2021-2022': '2021-2022'}"
939e79e2,Feisal Salum,https://fbref.com/en/players/939e79e2/Feisal-Salum,https://fbref.com/en/players/939e79e2/matchlogs/2021-2022/summary/Feisal-Salum-Match-Logs,{'National Team': 'nat_tm'}
6b121593,Cristian Salvador,https://fbref.com/en/players/6b121593/Cristian-Salvador,https://fbref.com/en/players/6b121593/matchlogs/2021-2022/summary/Cristian-Salvador-Match-Logs,"{'2014-2015': '2014-2015', '2016-2017': '2016-2017', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
adafba16,Ivan Salvador,https://fbref.com/en/players/adafba16/Ivan-Salvador,https://fbref.com/en/players/adafba16/matchlogs/2021-2022/summary/Ivan-Salvador-Match-Logs,"{'2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
d19b6f2c,Kevin Salvatierra,https://fbref.com/en/players/d19b6f2c/Kevin-Salvatierra,https://fbref.com/en/players/d19b6f2c/matchlogs/2021-2022/summary/Kevin-Salvatierra-Match-Logs,"{'2018': '2018', '2019': '2019', '2020': '2020', '2021': '2021', 'National Team': 'nat_tm'}"
8e1c638a,Deborah Salvatori Rinaldi,https://fbref.com/en/players/8e1c638a/Deborah-Salvatori-Rinaldi,https://fbref.com/en/players/8e1c638a/matchlogs/2021-2022/summary/Deborah-Salvatori-Rinaldi-Match-Logs,"{'2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
405f267a,Salvi,https://fbref.com/en/players/405f267a/Salvi,https://fbref.com/en/players/405f267a/matchlogs/2021-2022/summary/Salvi-Match-Logs,"{'2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
21759388,Alessandro Salvi,https://fbref.com/en/players/21759388/Alessandro-Salvi,https://fbref.com/en/players/21759388/matchlogs/2021-2022/summary/Alessandro-Salvi-Match-Logs,"{'2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
5f424f35,Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,https://fbref.com/en/players/5f424f35/matchlogs/2021-2022/summary/Eduardo-Salvio-Match-Logs,"{'2009-2010': '2009-2010', '2010-2011': '2010-2011', '2011-2012': '2011-2012', '2012-2013': '2012-2013', '2013-2014': '2013-2014', '2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019': '2019', '2019-2020': '2019-2020', '2020': '2020', 'National Team': 'nat_tm'}"
89f66f6d,Aniello Salzano,https://fbref.com/en/players/89f66f6d/Aniello-Salzano,https://fbref.com/en/players/89f66f6d/matchlogs/2021-2022/summary/Aniello-Salzano-Match-Logs,"{'2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2021-2022': '2021-2022'}"
b8c2f451,Bongani Sam,https://fbref.com/en/players/b8c2f451/Bongani-Sam,https://fbref.com/en/players/b8c2f451/matchlogs/2021-2022/summary/Bongani-Sam-Match-Logs,"{'2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
aed82cfa,Brent Sam,https://fbref.com/en/players/aed82cfa/Brent-Sam,https://fbref.com/en/players/aed82cfa/matchlogs/2021-2022/summary/Brent-Sam-Match-Logs,{'National Team': 'nat_tm'}
c7f10394,Elisha Sam,https://fbref.com/en/players/c7f10394/Elisha-Sam,https://fbref.com/en/players/c7f10394/matchlogs/2021-2022/summary/Elisha-Sam-Match-Logs,"{'2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
ad42e215,Abdoul-Halimou Sama,https://fbref.com/en/players/ad42e215/Abdoul-Halimou-Sama,https://fbref.com/en/players/ad42e215/matchlogs/2021-2022/summary/Abdoul-Halimou-Sama-Match-Logs,{'National Team': 'nat_tm'}
8ea340fa,Abdou Samadou Bourou,https://fbref.com/en/players/8ea340fa/Abdou-Samadou-Bourou,https://fbref.com/en/players/8ea340fa/matchlogs/2021-2022/summary/Abdou-Samadou-Bourou-Match-Logs,{'National Team': 'nat_tm'}
217c93a1,Lazar Samardzic,https://fbref.com/en/players/217c93a1/Lazar-Samardzic,https://fbref.com/en/players/217c93a1/matchlogs/2021-2022/summary/Lazar-Samardzic-Match-Logs,"{'2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
1e86590c,Alessio Samarelli,https://fbref.com/en/players/1e86590c/Alessio-Samarelli,https://fbref.com/en/players/1e86590c/matchlogs/2021-2022/summary/Alessio-Samarelli-Match-Logs,"{'2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
270224f2,Sebastian Samarin,https://fbref.com/en/players/270224f2/Sebastian-Samarin,https://fbref.com/en/players/270224f2/matchlogs/2021-2022/summary/Sebastian-Samarin-Match-Logs,"{'2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
08593525,Diadie Samassekou,https://fbref.com/en/players/08593525/Diadie-Samassekou,https://fbref.com/en/players/08593525/matchlogs/2021-2022/summary/Diadie-Samassekou-Match-Logs,"{'2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
dae8623e,Mbwana Samatta,https://fbref.com/en/players/dae8623e/Mbwana-Samatta,https://fbref.com/en/players/dae8623e/matchlogs/2021-2022/summary/Mbwana-Samatta-Match-Logs,"{'2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
fb14aa28,Mama Samba Balde,https://fbref.com/en/players/fb14aa28/Mama-Samba-Balde,https://fbref.com/en/players/fb14aa28/matchlogs/2021-2022/summary/Mama-Samba-Balde-Match-Logs,"{'2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
60d90c55,Brice Samba,https://fbref.com/en/players/60d90c55/Brice-Samba,https://fbref.com/en/players/60d90c55/matchlogs/2021-2022/summary/Brice-Samba-Match-Logs,"{'2013-2014': '2013-2014', '2015-2016': '2015-2016', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
1b4f1169,Albert Sambi Lokonga,https://fbref.com/en/players/1b4f1169/Albert-Sambi-Lokonga,https://fbref.com/en/players/1b4f1169/matchlogs/2021-2022/summary/Albert-Sambi-Lokonga-Match-Logs,"{'2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
24eb7ed6,Junior Sambia,https://fbref.com/en/players/24eb7ed6/Junior-Sambia,https://fbref.com/en/players/24eb7ed6/matchlogs/2021-2022/summary/Junior-Sambia-Match-Logs,"{'2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
e3c2a24e,David Sambissa,https://fbref.com/en/players/e3c2a24e/David-Sambissa,https://fbref.com/en/players/e3c2a24e/matchlogs/2021-2022/summary/David-Sambissa-Match-Logs,"{'2014-2015': '2014-2015', '2015-2016': '2015-2016', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
4b1d5a70,Shurandy Sambo,https://fbref.com/en/players/4b1d5a70/Shurandy-Sambo,https://fbref.com/en/players/4b1d5a70/matchlogs/2021-2022/summary/Shurandy-Sambo-Match-Logs,"{'2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
ec2e64da,Bassala Sambou,https://fbref.com/en/players/ec2e64da/Bassala-Sambou,https://fbref.com/en/players/ec2e64da/matchlogs/2021-2022/summary/Bassala-Sambou-Match-Logs,"{'2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
200b28c6,Fabrice Sambu,https://fbref.com/en/players/200b28c6/Fabrice-Sambu,https://fbref.com/en/players/200b28c6/matchlogs/2021-2022/summary/Fabrice-Sambu-Match-Logs,"{'2015-2016': '2015-2016', '2021-2022': '2021-2022'}"
12d979de,Rubens Sambueza,https://fbref.com/en/players/12d979de/Rubens-Sambueza,https://fbref.com/en/players/12d979de/matchlogs/2021-2022/summary/Rubens-Sambueza-Match-Logs,"{'2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
3d6d6681,Zeljko Samcovic,https://fbref.com/en/players/3d6d6681/Zeljko-Samcovic,https://fbref.com/en/players/3d6d6681/matchlogs/2021-2022/summary/Zeljko-Samcovic-Match-Logs,"{'2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
adda902f,Daniel Samek,https://fbref.com/en/players/adda902f/Daniel-Samek,https://fbref.com/en/players/adda902f/matchlogs/2021-2022/summary/Daniel-Samek-Match-Logs,"{'2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
ba739ae1,Evarist Samey,https://fbref.com/en/players/ba739ae1/Evarist-Samey,https://fbref.com/en/players/ba739ae1/matchlogs/2021-2022/summary/Evarist-Samey-Match-Logs,{'2021-2022': '2021-2022'}
773db52f,Zakaria Sami,https://fbref.com/en/players/773db52f/Zakaria-Sami,https://fbref.com/en/players/773db52f/matchlogs/2021-2022/summary/Zakaria-Sami-Match-Logs,"{'2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
8d12b0df,Sahrom Samiev,https://fbref.com/en/players/8d12b0df/Sahrom-Samiev,https://fbref.com/en/players/8d12b0df/matchlogs/2021-2022/summary/Sahrom-Samiev-Match-Logs,"{'2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
d0534bdb,Vaihei Samin,https://fbref.com/en/players/d0534bdb/Vaihei-Samin,https://fbref.com/en/players/d0534bdb/matchlogs/2021-2022/summary/Vaihei-Samin-Match-Logs,"{'2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
29daf0f6,Ahmed Samir,https://fbref.com/en/players/29daf0f6/Ahmed-Samir,https://fbref.com/en/players/29daf0f6/matchlogs/2021-2022/summary/Ahmed-Samir-Match-Logs,{'National Team': 'nat_tm'}
8802c1d5,Frederic Sammaritano,https://fbref.com/en/players/8802c1d5/Frederic-Sammaritano,https://fbref.com/en/players/8802c1d5/matchlogs/2021-2022/summary/Frederic-Sammaritano-Match-Logs,"{'2010-2011': '2010-2011', '2011-2012': '2011-2012', '2012-2013': '2012-2013', '2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
3dad12fc,Matisse Samoise,https://fbref.com/en/players/3dad12fc/Matisse-Samoise,https://fbref.com/en/players/3dad12fc/matchlogs/2021-2022/summary/Matisse-Samoise-Match-Logs,"{'2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
1c781103,Prince Samolah,https://fbref.com/en/players/1c781103/Prince-Samolah,https://fbref.com/en/players/1c781103/matchlogs/2021-2022/summary/Prince-Samolah-Match-Logs,{'National Team': 'nat_tm'}
856e246e,Ali Samooh,https://fbref.com/en/players/856e246e/Ali-Samooh,https://fbref.com/en/players/856e246e/matchlogs/2021-2022/summary/Ali-Samooh-Match-Logs,{'National Team': 'nat_tm'}
64fe7d04,Ilya Samoshnikov,https://fbref.com/en/players/64fe7d04/Ilya-Samoshnikov,https://fbref.com/en/players/64fe7d04/matchlogs/2021-2022/summary/Ilya-Samoshnikov-Match-Logs,"{'2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
b6b7f3af,Marius Samoura,https://fbref.com/en/players/b6b7f3af/Marius-Samoura,https://fbref.com/en/players/b6b7f3af/matchlogs/2021-2022/summary/Marius-Samoura-Match-Logs,"{'2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2021-2022': '2021-2022'}"
72733d93,Philipe Sampaio,https://fbref.com/en/players/72733d93/Philipe-Sampaio,https://fbref.com/en/players/72733d93/matchlogs/2021-2022/summary/Philipe-Sampaio-Match-Logs,"{'2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
83bc27df,Amanda Sampedro,https://fbref.com/en/players/83bc27df/Amanda-Sampedro,https://fbref.com/en/players/83bc27df/matchlogs/2021-2022/summary/Amanda-Sampedro-Match-Logs,"{'2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', 'National Team': 'nat_tm'}"
c0a0c18f,Jairo Samperio,https://fbref.com/en/players/c0a0c18f/Jairo-Samperio,https://fbref.com/en/players/c0a0c18f/matchlogs/2021-2022/summary/Jairo-Samperio-Match-Logs,"{'2011-2012': '2011-2012', '2013-2014': '2013-2014', '2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
38766796,Aske Sampers,https://fbref.com/en/players/38766796/Aske-Sampers,https://fbref.com/en/players/38766796/matchlogs/2021-2022/summary/Aske-Sampers-Match-Logs,{'2021-2022': '2021-2022'}
cda2ec29,Mario Sampirisi,https://fbref.com/en/players/cda2ec29/Mario-Sampirisi,https://fbref.com/en/players/cda2ec29/matchlogs/2021-2022/summary/Mario-Sampirisi-Match-Logs,"{'2011-2012': '2011-2012', '2012-2013': '2012-2013', '2013-2014': '2013-2014', '2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
