player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,matches,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Łukasz Fabiański,pl POL,GK,West Ham,36-183,1985,8.0,8.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/players/9328b835/matchlogs/2021-2022/summary/Lukasz-Fabianski-Match-Logs,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,194.0,69.1,4874.0,3197.0,13.0,13.0,100.0,54.0,54.0,100.0,67.0,125.0,53.6,0.0,0.0,2.0,0.0,0.0,0.0,125.0,69.0,7.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,83.0,13.0,98.0,8.0,143.0,2.0,0.0,32.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,193.0,207.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,84.0,366.0,207.0,0.0,0.0,0.0,81.0,80.0,98.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
Fabinho,br BRA,MF,Liverpool,27-360,1993,6.0,5.0,480.0,1.0,1.0,0.0,0.0,2.0,0.0,0.19,0.19,0.37,0.19,0.37,0.8,0.8,0.3,0.15,0.05,0.2,0.15,0.2,/en/players/7f3b388c/matchlogs/2021-2022/summary/Fabinho-Match-Logs,5.3,8.0,2.0,0.0,25.0,1.5,0.37,0.13,0.5,0.1,0.2,0.2,247.0,281.0,87.9,4881.0,1031.0,93.0,101.0,92.1,104.0,114.0,91.2,43.0,56.0,76.8,0.7,1.0,28.0,2.0,0.0,20.0,276.0,5.0,5.0,0.0,38.0,7.0,2.0,0.0,0.0,0.0,0.0,204.0,34.0,43.0,20.0,244.0,11.0,0.0,2.0,0.0,4.0,7.0,1.0,6.0,1.13,3.0,0.0,0.0,2.0,1.0,2.0,0.37,1.0,0.0,0.0,1.0,0.0,0.0,8.0,4.0,3.0,4.0,1.0,2.0,9.0,22.2,7.0,91.0,23.0,25.3,29.0,45.0,17.0,11.0,2.0,0.0,9.0,8.0,8.0,0.0,330.0,12.0,64.0,208.0,73.0,8.0,326.0,1.0,2.0,50.0,1.0,0.0,212.0,874.0,393.0,19.0,3.0,2.0,224.0,223.0,99.6,6.0,1.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,59.0,7.0,6.0,53.8
Kiko Femenía,es ESP,DF,Watford,30-258,1991,4.0,4.0,269.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.33,0.33,0.0,0.33,0.0,0.0,0.3,0.0,0.1,0.1,0.0,0.1,/en/players/e5d01ecf/matchlogs/2021-2022/summary/Kiko-Femenia-Match-Logs,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,114.0,71.1,1388.0,724.0,41.0,49.0,83.7,36.0,50.0,72.0,4.0,13.0,30.8,0.7,3.0,3.0,1.0,1.0,10.0,87.0,27.0,3.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,56.0,34.0,24.0,13.0,69.0,8.0,24.0,0.0,0.0,3.0,5.0,3.0,5.0,1.67,4.0,1.0,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,5.0,60.0,2.0,27.0,6.0,22.2,16.0,8.0,3.0,7.0,3.0,0.0,4.0,3.0,8.0,0.0,143.0,20.0,54.0,55.0,44.0,1.0,116.0,1.0,2.0,50.0,1.0,0.0,71.0,388.0,174.0,8.0,3.0,1.0,83.0,71.0,85.5,1.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,20.0,1.0,4.0,20.0
Bruno Fernandes,pt POR,MF,Manchester Utd,27-040,1994,8.0,8.0,714.0,4.0,2.0,0.0,1.0,2.0,0.0,0.5,0.25,0.76,0.5,0.76,2.4,1.6,3.0,0.3,0.38,0.68,0.2,0.58,/en/players/507c7bdf/matchlogs/2021-2022/summary/Bruno-Fernandes-Match-Logs,7.9,25.0,7.0,3.0,28.0,3.15,0.88,0.16,0.57,0.06,1.6,2.4,340.0,458.0,74.2,6635.0,1701.0,159.0,185.0,85.9,120.0,152.0,78.9,57.0,101.0,56.4,-1.0,31.0,29.0,24.0,4.0,46.0,417.0,41.0,7.0,6.0,91.0,27.0,26.0,14.0,3.0,8.0,1.0,289.0,63.0,106.0,30.0,400.0,12.0,8.0,4.0,6.0,10.0,28.0,10.0,47.0,5.92,37.0,7.0,0.0,2.0,1.0,3.0,0.38,3.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,3.0,3.0,4.0,4.0,17.0,23.5,13.0,142.0,38.0,26.8,17.0,75.0,50.0,5.0,0.0,0.0,5.0,5.0,7.0,0.0,547.0,9.0,55.0,229.0,296.0,38.0,503.0,3.0,9.0,33.3,4.0,1.0,329.0,1493.0,857.0,54.0,21.0,5.0,505.0,407.0,80.6,7.0,11.0,0.0,9.0,8.0,1.0,0.0,0.0,0.0,55.0,5.0,6.0,45.5
Federico Fernández,ar ARG,DF,Newcastle Utd,32-239,1989,5.0,5.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.08,0.07,0.15,0.08,0.15,/en/players/f25b010f/matchlogs/2021-2022/summary/Federico-Fernandez-Match-Logs,4.9,5.0,1.0,0.0,20.0,1.03,0.21,0.0,0.0,0.08,-0.4,-0.4,170.0,199.0,85.4,3908.0,1434.0,38.0,41.0,92.7,101.0,106.0,95.3,31.0,51.0,60.8,-0.3,1.0,12.0,0.0,0.0,7.0,193.0,6.0,5.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,146.0,11.0,42.0,11.0,175.0,9.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,0.41,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,24.0,4.0,16.7,13.0,9.0,2.0,9.0,7.0,0.0,2.0,7.0,19.0,0.0,242.0,50.0,157.0,85.0,11.0,9.0,236.0,0.0,0.0,0.0,0.0,0.0,156.0,719.0,407.0,0.0,0.0,0.0,166.0,163.0,98.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,9.0,2.0,81.8
Fernandinho,br BRA,MF,Manchester City,36-167,1985,5.0,2.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.24,0.24,0.48,0.24,0.48,/en/players/101da2b5/matchlogs/2021-2022/summary/Fernandinho-Match-Logs,1.9,5.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.09,-0.5,-0.5,111.0,129.0,86.0,2018.0,615.0,43.0,49.0,87.8,56.0,61.0,91.8,11.0,17.0,64.7,-0.5,4.0,12.0,2.0,0.0,12.0,128.0,1.0,1.0,0.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,91.0,23.0,15.0,16.0,104.0,4.0,0.0,1.0,0.0,0.0,8.0,1.0,7.0,3.66,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,6.0,1.0,1.0,6.0,16.7,5.0,27.0,9.0,33.3,7.0,17.0,3.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,157.0,5.0,32.0,107.0,28.0,4.0,156.0,0.0,0.0,0.0,0.0,0.0,113.0,461.0,238.0,10.0,3.0,0.0,120.0,111.0,92.5,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,7.0,3.0,70.0
Roberto Firmino,br BRA,FW,Liverpool,30-016,1991,6.0,2.0,218.0,4.0,1.0,0.0,0.0,0.0,0.0,1.65,0.41,2.06,1.65,2.06,2.8,2.8,0.7,1.17,0.27,1.44,1.17,1.44,/en/players/4c370d81/matchlogs/2021-2022/summary/Roberto-Firmino-Match-Logs,2.4,5.0,5.0,0.0,100.0,2.06,2.06,0.8,0.8,0.57,1.2,1.2,81.0,107.0,75.7,1439.0,325.0,41.0,44.0,93.2,30.0,43.0,69.8,10.0,12.0,83.3,0.3,6.0,7.0,4.0,0.0,8.0,101.0,6.0,0.0,1.0,22.0,4.0,2.0,0.0,0.0,0.0,0.0,79.0,15.0,13.0,5.0,95.0,4.0,3.0,0.0,0.0,2.0,8.0,7.0,9.0,3.72,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,50.0,21.0,42.0,7.0,22.0,21.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,140.0,0.0,13.0,70.0,71.0,19.0,134.0,3.0,11.0,27.3,4.0,1.0,103.0,427.0,242.0,15.0,7.0,2.0,150.0,104.0,69.3,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,0.0
Junior Firpo,es ESP,DF,Leeds United,25-057,1996,6.0,5.0,464.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.04,0.09,0.13,0.04,0.13,/en/players/24f59bb2/matchlogs/2021-2022/summary/Junior-Firpo-Match-Logs,5.2,3.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.06,-0.2,-0.2,233.0,275.0,84.7,4103.0,1411.0,98.0,114.0,86.0,113.0,127.0,89.0,19.0,25.0,76.0,-0.5,6.0,15.0,4.0,2.0,21.0,233.0,42.0,1.0,0.0,38.0,4.0,9.0,0.0,0.0,0.0,0.0,176.0,59.0,40.0,170.0,49.0,13.0,41.0,0.0,1.0,4.0,8.0,5.0,15.0,2.91,8.0,3.0,1.0,1.0,1.0,1.0,0.19,0.0,1.0,0.0,0.0,0.0,0.0,17.0,9.0,12.0,4.0,1.0,7.0,11.0,63.6,4.0,88.0,25.0,28.4,43.0,31.0,14.0,9.0,1.0,0.0,8.0,11.0,11.0,0.0,338.0,8.0,102.0,157.0,102.0,13.0,296.0,4.0,7.0,57.1,4.0,1.0,208.0,967.0,552.0,22.0,8.0,1.0,216.0,201.0,93.1,6.0,2.0,0.0,12.0,5.0,0.0,0.0,0.0,1.0,40.0,6.0,7.0,46.2
Phil Foden,eng ENG,"FW,MF",Manchester City,21-143,2000,4.0,3.0,285.0,1.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.32,0.8,0.8,0.7,0.25,0.22,0.47,0.25,0.47,/en/players/ed1e53f3/matchlogs/2021-2022/summary/Phil-Foden-Match-Logs,3.2,6.0,5.0,0.0,83.3,1.89,1.58,0.17,0.2,0.13,0.2,0.2,109.0,141.0,77.3,1769.0,412.0,64.0,71.0,90.1,34.0,43.0,79.1,9.0,20.0,45.0,-0.7,5.0,7.0,4.0,2.0,7.0,127.0,14.0,1.0,1.0,23.0,9.0,11.0,10.0,6.0,3.0,0.0,103.0,10.0,28.0,130.0,3.0,5.0,1.0,1.0,0.0,2.0,5.0,6.0,9.0,2.84,6.0,2.0,0.0,1.0,0.0,1.0,0.32,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,100.0,0.0,73.0,18.0,24.7,8.0,31.0,34.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,171.0,0.0,15.0,69.0,96.0,23.0,158.0,3.0,6.0,50.0,4.0,1.0,123.0,512.0,303.0,17.0,7.0,6.0,196.0,132.0,67.3,6.0,8.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,16.0,1.0,9.0,10.0
Pablo Fornals,es ESP,"FW,MF",West Ham,25-238,1996,8.0,8.0,703.0,2.0,1.0,0.0,0.0,2.0,0.0,0.26,0.13,0.38,0.26,0.38,1.8,1.8,0.9,0.24,0.11,0.35,0.24,0.35,/en/players/82927de4/matchlogs/2021-2022/summary/Pablo-Fornals-Match-Logs,7.8,14.0,4.0,0.0,28.6,1.79,0.51,0.14,0.5,0.13,0.2,0.2,269.0,345.0,78.0,4877.0,1506.0,126.0,139.0,90.6,102.0,128.0,79.7,34.0,51.0,66.7,0.1,10.0,32.0,12.0,2.0,45.0,333.0,12.0,0.0,1.0,67.0,6.0,13.0,4.0,3.0,0.0,0.0,263.0,39.0,43.0,43.0,287.0,7.0,2.0,1.0,1.0,4.0,14.0,17.0,26.0,3.33,23.0,0.0,0.0,1.0,2.0,3.0,0.38,3.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,4.0,6.0,4.0,6.0,23.0,26.1,17.0,164.0,43.0,26.2,50.0,71.0,43.0,14.0,1.0,0.0,13.0,11.0,5.0,0.0,440.0,8.0,58.0,205.0,203.0,29.0,428.0,3.0,11.0,27.3,3.0,1.0,308.0,1575.0,843.0,42.0,14.0,4.0,387.0,318.0,82.2,9.0,10.0,0.0,9.0,10.0,0.0,1.0,0.0,0.0,56.0,8.0,7.0,53.3
Adam Forshaw,eng ENG,MF,Leeds United,30-010,1991,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/players/9f1938ab/matchlogs/2021-2022/summary/Adam-Forshaw-Match-Logs,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,70.0,196.0,21.0,10.0,12.0,83.3,3.0,5.0,60.0,1.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,4.0,4.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,7.0,1.0,14.3,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,8.0,18.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,17.0,63.0,12.0,0.0,0.0,0.0,21.0,18.0,85.7,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Marcus Forss,fi FIN,"MF,FW",Brentford,22-122,1999,2.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.26,0.0,0.26,0.26,0.26,/en/players/82c215a0/matchlogs/2021-2022/summary/Marcus-Forss-Match-Logs,0.3,2.0,0.0,0.0,0.0,6.21,0.0,0.0,0.0,0.04,-0.1,-0.1,6.0,10.0,60.0,79.0,40.0,5.0,6.0,83.3,0.0,2.0,0.0,1.0,2.0,50.0,0.0,0.0,2.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,40.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,7.0,7.0,2.0,14.0,1.0,2.0,50.0,1.0,0.0,7.0,26.0,14.0,1.0,0.0,0.0,11.0,10.0,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
Ben Foster,eng ENG,GK,Watford,38-198,1983,4.0,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/players/d0b3ceb9/matchlogs/2021-2022/summary/Ben-Foster-Match-Logs,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,124.0,58.1,2939.0,2070.0,8.0,9.0,88.9,20.0,21.0,95.2,44.0,94.0,46.8,0.0,0.0,3.0,0.0,0.0,0.0,71.0,53.0,15.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0,10.0,81.0,74.0,28.0,0.0,0.0,15.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,137.0,113.0,135.0,2.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,46.0,279.0,186.0,0.0,0.0,0.0,42.0,41.0,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
Ryan Fraser,sct SCO,MF,Newcastle Utd,27-236,1994,5.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.53,0.0,0.53,0.53,0.53,/en/players/d56543a0/matchlogs/2021-2022/summary/Ryan-Fraser-Match-Logs,0.8,5.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.09,-0.4,-0.4,22.0,29.0,75.9,334.0,29.0,13.0,15.0,86.7,6.0,10.0,60.0,2.0,3.0,66.7,0.0,0.0,1.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,20.0,3.0,6.0,10.0,17.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.75,1.0,0.0,0.0,2.0,0.0,1.0,1.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,2.0,22.2,2.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,0.0,4.0,19.0,21.0,5.0,40.0,1.0,1.0,100.0,1.0,0.0,31.0,164.0,108.0,7.0,2.0,1.0,41.0,31.0,75.6,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,25.0
Fred,br BRA,MF,Manchester Utd,28-227,1993,6.0,6.0,501.0,1.0,0.0,0.0,0.0,2.0,0.0,0.18,0.0,0.18,0.18,0.18,0.2,0.2,0.3,0.04,0.05,0.08,0.04,0.08,/en/players/b853e0ad/matchlogs/2021-2022/summary/Fred-Match-Logs,5.6,3.0,2.0,0.0,66.7,0.54,0.36,0.33,0.5,0.07,0.8,0.8,294.0,344.0,85.5,5621.0,1480.0,113.0,129.0,87.6,143.0,161.0,88.8,34.0,44.0,77.3,-0.3,4.0,25.0,2.0,1.0,29.0,335.0,9.0,9.0,0.0,55.0,9.0,1.0,0.0,0.0,0.0,0.0,271.0,35.0,38.0,240.0,90.0,10.0,0.0,2.0,1.0,8.0,11.0,4.0,10.0,1.8,8.0,0.0,0.0,0.0,1.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,6.0,9.0,3.0,5.0,19.0,26.3,14.0,134.0,35.0,26.1,37.0,82.0,15.0,8.0,2.0,0.0,6.0,8.0,12.0,0.0,409.0,17.0,96.0,257.0,67.0,2.0,402.0,3.0,6.0,50.0,3.0,0.0,255.0,879.0,407.0,15.0,2.0,0.0,282.0,271.0,96.1,7.0,5.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,71.0,5.0,3.0,62.5
Ryan Fredericks,eng ENG,DF,West Ham,29-008,1992,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/players/c067631c/matchlogs/2021-2022/summary/Ryan-Fredericks-Match-Logs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,61.0,4.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conor Gallagher,eng ENG,MF,Crystal Palace,21-254,2000,6.0,6.0,520.0,2.0,1.0,0.0,0.0,2.0,0.0,0.35,0.17,0.52,0.35,0.52,1.6,1.6,0.8,0.27,0.14,0.41,0.27,0.41,/en/players/c2731c10/matchlogs/2021-2022/summary/Conor-Gallagher-Match-Logs,5.8,15.0,5.0,1.0,33.3,2.6,0.87,0.13,0.4,0.11,0.4,0.4,150.0,199.0,75.4,2645.0,777.0,69.0,77.0,89.6,58.0,73.0,79.5,16.0,34.0,47.1,0.2,7.0,8.0,3.0,1.0,7.0,168.0,31.0,16.0,1.0,29.0,11.0,12.0,15.0,6.0,5.0,1.0,123.0,23.0,53.0,15.0,168.0,11.0,0.0,2.0,0.0,2.0,8.0,6.0,25.0,4.33,8.0,8.0,2.0,3.0,4.0,4.0,0.69,2.0,0.0,1.0,0.0,1.0,0.0,14.0,9.0,7.0,3.0,4.0,4.0,15.0,26.7,11.0,147.0,40.0,27.2,32.0,80.0,35.0,10.0,2.0,0.0,8.0,6.0,6.0,0.0,286.0,10.0,46.0,131.0,122.0,25.0,257.0,7.0,11.0,63.6,7.0,0.0,190.0,793.0,288.0,17.0,4.0,2.0,202.0,160.0,79.2,11.0,13.0,0.0,14.0,12.0,1.0,1.0,0.0,0.0,53.0,5.0,7.0,41.7
Dwight Gayle,eng ENG,FW,Newcastle Utd,31-001,1990,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,/en/players/e58a03c6/matchlogs/2021-2022/summary/Dwight-Gayle-Match-Logs,0.2,1.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.05,0.0,0.0,2.0,4.0,50.0,13.0,0.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,12.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,10.0,5.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0
David de Gea,es ESP,GK,Manchester Utd,30-345,1990,8.0,8.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/players/7ba6d84e/matchlogs/2021-2022/summary/David-de-Gea-Match-Logs,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,182.0,85.2,4291.0,2556.0,25.0,26.0,96.2,79.0,81.0,97.5,50.0,72.0,69.4,0.0,0.0,1.0,0.0,0.0,0.0,109.0,73.0,10.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,128.0,4.0,50.0,11.0,140.0,0.0,0.0,26.0,0.0,2.0,5.0,1.0,2.0,0.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,193.0,202.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,74.0,314.0,158.0,0.0,0.0,0.0,75.0,75.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
